Animal_ID,Group_ID,Date,Dry_Days,Days_in_Milk,Is_Milked,Lactation_Num,Yield (gr),Conductivity,Fat (%),Protein (%),Lactose (%),Blood (%),SCC (*1000/ml),Activity (steps/hour),RestTime (minutes),RestBout (#),ProdRate (gr/hour),RestRatio (%),RestRestlessness,RestPerBout (minutes),ActivityDeviation (%)
866,6,2018-04-30,0,190,1,1,33706,97.0,4.01,2.98,4.68,0.0,1088.93,137,-1,-1,1404,-1,-1,-1,-5.0
7952,12,2018-04-30,0,69,1,2,24357,111.0,3.33,3.62,4.57,0.08,143.218,219,637,14,1014,44,37,46,18.0
8111,22,2018-04-30,0,178,1,4,34339,84.0,5.07,3.48,4.58,0.04,185.78,101,-1,-1,1430,-1,-1,-1,-6.0
11119,6,2018-04-30,0,103,1,1,39679,95.0,3.35,3.07,4.6,0.03,286.41700000000003,153,685,14,1653,48,27,49,20.0
9318,5,2018-04-30,0,103,1,2,42954,97.0,4.18,3.45,4.61,0.04,65.313,168,613,9,1789,43,30,68,10.0
9599,5,2018-04-30,0,86,1,2,42247,110.0,3.23,2.89,4.56,0.04,4764.309,244,409,10,1760,28,66,41,11.0
11002,8,2018-04-30,0,80,1,1,40652,88.0,3.55,3.43,4.5,0.06,13458.608999999999,183,550,9,1693,38,35,61,10.0
9970,8,2018-04-30,0,119,1,1,32842,108.0,3.49,3.25,4.35,0.08,14454.392,128,649,12,1368,45,22,54,-6.0
6256,5,2018-05-01,0,83,1,2,47517,90.0,3.56,3.01,4.59,0.02,239.88299999999998,150,568,8,1979,36,32,71,7.0
4019,22,2018-05-01,0,57,1,2,48614,93.0,3.23,3.26,3.84,0.16,11912.425,164,661,10,2025,46,27,66,18.0
6215,5,2018-05-01,0,59,1,2,60551,101.0,2.23,2.91,3.47,0.22,83945.957,208,-1,-1,2522,-1,-1,-1,4.0
6296,22,2018-05-01,0,108,1,2,44447,92.0,3.57,3.27,4.63,0.01,8709.636999999999,121,582,7,1851,40,27,83,23.0
9494,5,2018-05-01,0,88,1,2,47250,96.0,3.56,2.84,4.6,0.16,35075.193,160,-1,-1,1968,-1,-1,-1,1.0
7255,23,2018-05-01,0,145,1,5,61658,98.0,3.17,2.97,4.4,0.03,8260.376,117,808,11,2569,56,15,73,1.0
8106,22,2018-05-01,0,127,1,4,19572,88.0,2.96,3.46,4.38,0.03,0.0,152,967,10,815,67,17,97,17.0
8826,23,2018-05-01,0,105,1,3,46923,101.0,3.04,2.75,4.12,0.06,790.678,120,421,13,1955,29,31,32,-7.0
11002,8,2018-05-01,0,81,1,1,40659,90.0,3.4,3.6,4.06,0.21,184.077,200,462,10,1694,32,48,46,14.0
4000,22,2018-05-01,0,85,1,2,40428,95.0,3.69,3.17,4.6,0.0,389.94199999999995,115,934,14,1684,65,15,67,13.0
8591,22,2018-05-01,0,61,1,3,52966,102.0,3.5,3.25,4.43,0.05,1972.4229999999998,212,604,10,2206,42,34,60,68.0
3876,22,2018-05-01,0,83,1,3,50561,100.0,3.55,3.52,3.95,0.18,133.659,142,724,12,2106,46,20,60,17.0
9978,8,2018-05-01,0,120,1,1,45211,108.0,3.8,3.15,4.49,0.04,12912.194,139,652,10,1883,45,25,65,9.0
4353,23,2018-05-01,0,134,1,2,34621,102.0,3.35,2.89,4.27,0.03,13365.952,112,910,15,1442,66,12,61,1.0
7952,12,2018-05-01,0,70,1,2,26450,98.0,3.43,3.61,4.48,0.07,237.137,216,637,19,1102,44,41,34,-1.0
9562,23,2018-05-01,0,64,1,2,42118,91.0,3.34,3.31,4.52,0.03,14125.378,296,625,11,1754,43,44,57,44.0
8754,5,2018-05-01,0,61,1,3,51928,101.0,2.36,2.96,4.35,0.06,3953.667,195,609,5,2163,42,34,122,11.0
9627,5,2018-05-01,0,57,1,2,42293,88.0,3.73,3.14,3.71,0.09,1745.8220000000001,186,-1,-1,1762,-1,-1,-1,30.0
9627,5,2018-05-02,0,58,1,2,44631,88.0,4.04,3.24,4.66,0.02,1355.1889999999999,149,730,14,1859,51,23,52,-2.0
4000,22,2018-05-02,0,86,1,2,40764,96.0,3.75,3.11,4.63,0.0,1402.8129999999999,106,736,11,1698,61,14,67,-2.0
8789,22,2018-05-02,0,100,1,3,44871,105.0,3.49,3.1,4.46,0.08,32359.382,223,655,9,1869,44,39,73,-7.0
8590,23,2018-05-02,0,61,1,3,57819,98.0,3.14,2.96,4.6,0.02,228559.988,134,544,17,2409,38,28,32,9.0
8888,23,2018-05-02,0,66,1,3,54822,108.0,2.52,2.66,3.95,0.06,517.606,184,555,10,1556,39,39,56,23.0
6323,23,2018-05-02,0,66,1,2,33160,101.0,2.94,2.82,4.6,0.0,3819.44,506,414,8,986,29,86,52,259.0
8825,5,2018-05-02,0,60,1,3,55076,89.0,3.35,3.17,4.66,0.02,3280.9509999999996,159,-1,-1,2294,-1,-1,-1,-6.0
6320,22,2018-05-02,0,58,1,7,51267,107.0,2.96,3.08,4.25,0.09,30974.205,92,-1,-1,2136,-1,-1,-1,-2.0
9599,5,2018-05-02,0,88,1,2,44120,99.0,3.25,2.86,4.53,0.04,847.227,246,408,10,1838,28,68,41,16.0
11119,6,2018-05-02,0,105,1,1,39702,92.0,3.18,3.11,4.56,0.03,11830.413999999999,156,673,14,1654,47,28,48,12.0
11318,8,2018-05-02,0,83,1,1,24576,82.0,3.76,3.46,4.4,0.05,3372.8720000000003,716,685,9,1057,48,56,76,243.0
11283,8,2018-05-02,0,79,1,1,26557,88.0,3.5,3.1,4.27,0.03,331.131,205,426,11,1106,30,63,39,5.0
11002,8,2018-05-02,0,82,1,1,40554,83.0,3.76,3.35,4.56,0.04,111.686,180,448,9,1689,32,43,50,16.0
11176,8,2018-05-02,0,148,1,1,30709,85.0,2.9,3.54,4.14,0.14,62.95,244,634,10,1279,44,43,63,-2.0
6268,5,2018-05-02,0,95,1,2,55574,100.0,2.75,3.03,4.38,0.05,5584.698,182,-1,-1,2315,-1,-1,-1,17.0
11338,8,2018-05-02,0,80,1,1,42857,96.0,2.98,2.88,4.5,0.03,29040.214,302,487,4,1785,34,60,122,26.0
8007,12,2018-05-02,0,102,1,4,44270,94.0,3.92,2.98,4.43,0.03,1409.289,134,604,13,1844,42,27,46,7.0
9983,10,2018-05-02,0,90,1,1,33912,113.0,4.15,3.23,4.31,0.17,3250.873,133,655,11,1413,46,23,60,6.0
9395,5,2018-05-02,0,168,1,1,38817,98.0,3.25,3.27,4.5,0.02,31841.994,216,-1,-1,1617,-1,-1,-1,29.0
7614,22,2018-05-03,0,72,1,5,47295,106.0,2.97,2.76,3.33,0.09,36728.234,106,751,13,1970,54,16,58,0.0
9414,5,2018-05-03,0,110,1,2,59785,110.0,2.72,2.8,4.38,0.06,3365.115,197,736,15,2491,47,30,49,13.0
8888,23,2018-05-03,0,67,1,3,53589,111.0,2.49,2.95,4.32,0.04,1241.651,188,712,8,2232,49,26,89,26.0
98,23,2018-05-03,0,117,1,2,34598,109.0,3.09,3.3,3.49,0.22,61659.494000000006,178,814,16,1441,56,21,51,9.0
8789,22,2018-05-03,0,101,1,3,47926,101.0,3.61,3.06,4.42,0.05,3258.367,247,597,8,1996,41,44,75,7.0
8731,23,2018-05-03,0,215,1,2,36258,107.0,3.61,3.05,4.54,0.02,50582.465,133,-1,-1,1510,-1,-1,-1,1.0
11259,6,2018-05-03,0,77,1,1,29812,99.0,3.62,3.29,4.73,0.03,84.333,187,591,13,1242,41,36,45,11.0
835,23,2018-05-03,0,218,1,3,45006,118.0,3.7,3.06,4.4,0.11,23388.37,261,799,57,1875,56,18,14,131.0
8754,5,2018-05-03,0,63,1,3,48535,104.0,2.22,3.17,3.59,0.25,24603.664,205,-1,-1,2022,-1,-1,-1,10.0
3873,22,2018-05-03,0,96,1,3,49225,90.0,2.84,2.83,4.44,0.03,4446.31,153,543,8,2051,38,29,68,16.0
7667,22,2018-05-03,0,142,1,5,54109,111.0,2.83,3.03,4.29,0.06,23823.186,117,796,17,2254,55,19,47,-4.0
6256,5,2018-05-03,0,85,1,2,46959,94.0,3.19,2.97,4.49,0.03,553.35,187,543,6,1956,38,35,90,26.0
9627,5,2018-05-03,0,59,1,2,42813,87.0,4.12,3.11,4.74,0.02,1790.604,166,616,17,1783,43,31,36,11.0
6320,22,2018-05-03,0,59,1,7,46840,99.0,3.01,3.05,4.33,0.07,3221.0679999999998,123,-1,-1,1951,-1,-1,-1,19.0
11322,8,2018-05-03,0,65,1,1,38887,91.0,3.3,3.01,4.76,0.02,1106.624,230,514,11,1620,36,45,47,21.0
8781,22,2018-05-03,0,133,1,3,39738,100.0,4.17,3.63,4.65,0.04,104.23100000000001,148,481,18,1655,33,35,27,20.0
9494,5,2018-05-03,0,90,1,2,51587,98.0,3.48,2.91,4.5,0.02,70957.74900000001,190,402,8,2149,28,55,50,23.0
11176,8,2018-05-03,0,149,1,1,32161,90.0,3.12,3.32,4.65,0.01,1527.566,289,700,10,1340,49,39,70,17.0
9414,5,2018-05-04,0,111,1,2,59420,104.0,2.41,2.9,4.25,0.07,37931.498,180,-1,-1,2475,-1,-1,-1,14.0
8627,23,2018-05-04,0,102,1,3,47443,101.0,3.16,3.05,4.63,0.01,7585.776999999999,210,651,8,1976,45,38,81,-4.0
8781,22,2018-05-04,0,134,1,3,32052,98.0,3.63,3.64,4.53,0.05,970.5089999999999,147,432,21,1335,30,40,21,20.0
9415,5,2018-05-04,0,73,1,2,41639,89.0,3.34,2.84,4.66,0.0,5610.48,189,610,9,1734,42,30,68,41.0
6256,5,2018-05-04,0,86,1,2,52137,95.0,3.31,2.98,4.52,0.02,194984.44199999998,156,562,8,2172,41,32,70,25.0
6215,5,2018-05-04,0,62,1,2,58816,100.0,2.33,2.82,4.36,0.06,1276.438,219,-1,-1,2450,-1,-1,-1,3.0
8694,23,2018-05-04,0,61,1,3,49349,94.0,3.7,3.24,4.61,0.03,4305.264,313,499,5,2056,35,64,100,11.0
9318,5,2018-05-04,0,107,1,2,46321,100.0,4.0,3.4,4.6,0.05,2857.5890000000004,161,-1,-1,1930,-1,-1,-1,5.0
9686,23,2018-05-04,0,67,1,2,17162,93.0,3.1,3.03,4.46,0.03,29.715999999999998,159,652,12,0,45,31,54,-13.0
9978,8,2018-05-04,0,123,1,1,43766,96.0,3.55,3.14,4.48,0.04,1625.5479999999998,158,679,11,1823,47,22,62,3.0
11176,8,2018-05-04,0,150,1,1,31068,85.0,3.19,3.28,4.61,0.01,8413.955,264,645,8,1294,45,46,81,18.0
8106,22,2018-05-04,0,130,1,4,51139,93.0,2.93,3.3,4.5,0.05,4931.736,153,784,11,2130,62,19,71,-2.0
8111,22,2018-05-04,0,182,1,4,36351,95.0,4.2,3.44,4.64,0.03,3681.289,131,-1,-1,1514,-1,-1,-1,-23.0
9562,23,2018-05-04,0,67,1,2,43759,92.0,3.04,3.2,3.6,0.09,1506.606,211,787,11,1823,55,28,72,-3.0
11322,8,2018-05-04,0,66,1,1,36853,92.0,3.12,3.03,4.78,0.0,816.582,246,460,13,1535,32,56,35,27.0
4353,23,2018-05-04,0,137,1,2,35260,123.0,3.55,3.09,4.54,0.04,18706.814,112,971,16,1469,67,12,61,9.0
3876,22,2018-05-04,0,86,1,3,50620,103.0,2.58,3.21,4.58,0.03,6792.031999999999,129,475,13,2109,33,32,37,15.0
4019,22,2018-05-04,0,60,1,2,44915,94.0,3.01,3.26,4.58,0.04,1655.769,144,637,13,1871,46,26,49,9.0
4313,5,2018-05-04,0,64,1,3,64936,102.0,2.34,2.65,3.37,0.12,4931.736,150,739,20,2705,51,18,37,39.0
8590,23,2018-05-05,0,64,1,3,55627,97.0,3.03,3.0,4.61,0.01,2877.3990000000003,141,730,14,2317,51,18,52,23.0
11002,8,2018-05-05,0,85,1,1,37619,82.0,3.6,3.41,4.54,0.04,4497.7970000000005,169,529,11,1567,37,36,48,-12.0
8111,22,2018-05-05,0,183,1,4,36727,93.0,3.74,3.41,4.57,0.03,7498.941999999999,484,-1,-1,1530,-1,-1,-1,181.0
7952,12,2018-05-05,0,74,1,2,24000,100.0,3.46,3.51,4.54,0.07,732.824,249,532,16,1000,37,50,33,15.0
9395,5,2018-05-05,0,171,1,1,38148,98.0,3.21,3.2,4.52,0.03,2642.408,226,-1,-1,1589,-1,-1,-1,25.0
8694,23,2018-05-05,0,62,1,3,45107,93.0,3.81,3.22,4.56,0.04,62661.376,302,657,6,1879,46,43,110,20.0
8825,5,2018-05-05,0,63,1,3,50229,94.0,3.15,3.27,4.66,0.03,862.9780000000001,184,-1,-1,2092,-1,-1,-1,20.0
11176,8,2018-05-05,0,151,1,1,31466,87.0,3.1,3.3,4.7,0.0,7726.806,248,742,13,1311,52,36,57,0.0
4000,22,2018-05-05,0,89,1,2,43913,105.0,3.78,3.25,3.49,0.09,9036.491,490,727,9,1829,51,42,81,334.0
8627,23,2018-05-05,0,103,1,3,49434,98.0,3.37,2.99,4.69,0.0,1648.162,235,520,9,2059,39,48,58,7.0
9983,10,2018-05-05,0,93,1,1,33989,96.0,3.98,3.4,4.53,0.03,53826.971,137,832,11,1416,58,20,76,2.0
835,23,2018-05-05,0,220,1,3,41663,97.0,4.11,3.12,4.48,0.05,18030.179,99,859,16,1735,60,14,54,-1.0
6248,5,2018-05-05,0,59,1,2,45463,94.0,2.61,2.85,4.5,0.01,5997.909000000001,167,478,10,1894,33,40,48,-5.0
8479,12,2018-05-05,0,119,1,3,47657,98.0,3.96,2.95,4.56,0.04,554.625,199,709,11,1985,49,26,64,30.0
9627,5,2018-05-05,0,61,1,2,42827,87.0,4.02,3.18,4.65,0.03,1288.249,181,-1,-1,1784,-1,-1,-1,16.0
7667,22,2018-05-05,0,144,1,5,48121,118.0,2.3,3.09,3.39,0.23,107151.864,211,-1,-1,2005,-1,-1,-1,41.0
7614,22,2018-05-05,0,74,1,5,46642,113.0,3.42,2.81,4.41,0.06,1531.0870000000002,130,799,15,1943,56,16,53,24.0
7255,23,2018-05-05,0,149,1,5,62658,100.0,2.45,2.9,4.31,0.04,4666.595,112,790,12,2610,55,15,66,18.0
8111,22,2018-05-06,0,184,1,4,31798,99.0,4.82,3.41,4.39,0.06,10256.521999999999,213,-1,-1,1324,-1,-1,-1,111.0
4353,23,2018-05-06,0,139,1,2,34265,101.0,3.81,3.11,4.58,0.03,20796.959,120,907,17,1427,63,14,53,14.0
9599,5,2018-05-06,0,92,1,2,36916,119.0,3.23,2.9,4.41,0.1,5997.909000000001,198,591,8,1538,38,44,74,9.0
8731,23,2018-05-06,0,218,1,2,39442,109.0,3.7,3.1,4.58,0.02,93.756,154,766,15,1643,53,23,51,18.0
6320,22,2018-05-06,0,62,1,7,50777,100.0,2.89,3.17,3.39,0.23,152405.138,103,-1,-1,2115,-1,-1,-1,-1.0
11318,8,2018-05-06,0,87,1,1,26098,89.0,3.7,3.4,4.47,0.03,4688.133,185,706,8,1087,49,29,88,-2.0
8888,23,2018-05-06,0,70,1,3,54969,113.0,2.67,2.9,4.45,0.05,86099.36300000001,155,808,10,2290,56,21,81,-4.0
11338,8,2018-05-06,0,84,1,1,40477,94.0,2.68,2.84,4.49,0.02,15595.518999999998,227,673,8,1686,47,33,84,-7.0
8825,5,2018-05-06,0,64,1,3,47677,90.0,3.51,3.18,4.61,0.04,2944.42,168,739,24,1986,47,30,31,22.0
8789,22,2018-05-06,0,104,1,3,54930,105.0,3.43,3.09,4.44,0.06,174.984,227,577,10,1618,40,44,58,1.0
8781,22,2018-05-06,0,136,1,3,20949,94.0,4.17,3.59,3.45,0.2,10495.421999999999,227,516,14,872,36,33,37,79.0
8754,5,2018-05-06,0,66,1,3,50457,115.0,2.5,2.95,3.94,0.11,27164.392999999996,206,616,7,2102,43,33,88,18.0
6296,22,2018-05-06,0,113,1,2,44504,100.0,3.62,3.33,4.65,0.0,3953.667,122,790,8,1854,55,20,99,6.0
11322,8,2018-05-06,0,68,1,1,38741,91.0,3.07,3.03,4.2,0.14,3672.823,606,415,10,1614,29,130,42,217.0
9395,5,2018-05-06,0,172,1,1,39356,97.0,3.26,3.26,4.46,0.02,82794.258,219,550,6,1639,46,31,92,16.0
9494,5,2018-05-06,0,93,1,2,50146,97.0,3.34,2.85,4.51,0.03,63973.447,167,615,7,2089,43,29,88,6.0
8479,12,2018-05-06,0,120,1,3,47643,96.0,3.68,2.9,4.57,0.14,13551.893,165,757,12,1985,53,23,63,11.0
9414,5,2018-05-07,0,114,1,2,56323,104.0,2.69,2.99,4.11,0.1,20276.834,191,769,13,2346,53,26,59,1.0
9599,10,2018-05-07,0,93,1,2,43498,116.0,4.04,3.03,4.28,0.14,41399.977,195,598,13,1812,42,35,46,8.0
8789,22,2018-05-07,0,105,1,3,50009,108.0,2.85,2.93,4.32,0.39,14028.131000000001,205,718,8,2083,50,31,90,3.0
9661,5,2018-05-07,0,84,1,2,32912,97.0,3.74,3.4,4.39,0.08,7277.797,167,-1,-1,1371,-1,-1,-1,11.0
8007,12,2018-05-07,0,107,1,4,42915,93.0,4.22,3.06,4.52,0.04,3213.66,121,546,10,1788,38,27,55,-9.0
3873,22,2018-05-07,0,100,1,3,50870,97.0,3.24,3.1,4.57,0.02,104.47200000000001,141,646,8,2119,45,23,81,44.0
8781,22,2018-05-07,0,137,1,3,37924,100.0,3.98,3.54,4.52,0.06,1807.1729999999998,138,508,11,1580,35,33,46,-3.0
6256,5,2018-05-07,0,89,1,2,49074,92.0,3.44,2.96,4.53,0.02,16710.908,137,815,9,2044,59,19,91,1.0
6215,5,2018-05-07,0,65,1,2,60245,102.0,2.45,2.88,4.28,0.08,28119.0,243,-1,-1,2510,-1,-1,-1,12.0
7255,23,2018-05-07,0,151,1,5,60565,127.0,2.78,2.84,4.39,0.02,27797.147999999997,104,-1,-1,2523,-1,-1,-1,8.0
4313,5,2018-05-07,0,67,1,3,53979,102.0,2.47,2.52,4.43,0.07,18365.38,160,642,15,2249,44,22,43,40.0
7614,22,2018-05-07,0,76,1,5,55105,103.0,3.39,2.79,4.43,0.02,72777.978,90,-1,-1,2296,-1,-1,-1,-13.0
11095,8,2018-05-07,0,124,1,1,49613,100.0,2.61,2.93,3.79,0.2,243.22,163,769,11,2067,54,23,70,-4.0
8590,23,2018-05-07,0,66,1,3,58045,97.0,3.05,3.02,4.61,0.03,8511.377,138,745,14,2418,52,17,53,21.0
8591,22,2018-05-07,0,67,1,3,54135,105.0,2.63,3.23,4.31,0.04,11803.207,120,790,13,2255,59,18,61,1.0
11338,8,2018-05-07,0,85,1,1,39364,95.0,2.72,2.8,4.56,0.01,2937.6490000000003,222,652,7,1640,45,37,93,-9.0
8781,22,2018-05-08,0,138,1,3,26925,107.0,4.05,3.6,4.47,0.09,271018.92,144,511,13,1121,36,32,39,-1.0
4000,22,2018-05-08,0,92,1,2,39902,94.0,3.85,3.21,4.66,0.02,116.14399999999999,96,-1,-1,1662,-1,-1,-1,-14.0
8627,23,2018-05-08,0,106,1,3,45809,98.0,3.08,2.94,4.72,0.02,2612.16,251,595,8,1908,41,46,74,16.0
835,23,2018-05-08,0,223,1,3,40590,109.0,3.66,3.03,4.45,0.05,3404.0820000000003,485,-1,-1,1691,-1,-1,-1,484.0
9978,8,2018-05-08,0,127,1,1,49007,98.0,3.77,3.12,4.56,0.03,9954.056999999999,166,547,13,2041,38,35,42,29.0
8694,23,2018-05-08,0,65,1,3,45492,91.0,3.51,3.25,3.59,0.1,3076.0959999999995,347,270,4,1895,19,139,68,39.0
8789,22,2018-05-08,0,106,1,3,49518,107.0,3.32,3.05,4.35,0.05,881.049,260,498,8,2063,35,57,62,16.0
7936,5,2018-05-08,0,64,1,2,41594,99.0,3.44,3.37,4.7,0.03,111.17299999999999,253,555,6,1733,36,52,92,3.0
6332,23,2018-05-08,0,58,1,2,52617,101.0,2.47,2.9,4.4,0.05,28379.194,141,691,11,2192,48,23,63,4.0
11095,8,2018-05-08,0,125,1,1,47844,109.0,3.21,2.82,4.25,0.11,11220.188999999998,176,757,12,1993,51,23,63,-1.0
11087,8,2018-05-08,0,110,1,1,42140,95.0,2.91,3.06,3.65,0.09,71121.39,176,709,10,1755,49,27,71,-2.0
9661,5,2018-05-08,0,85,1,2,31529,95.0,3.83,3.5,4.39,0.1,2187.762,166,-1,-1,1313,-1,-1,-1,15.0
6296,22,2018-05-08,0,115,1,2,47660,90.0,3.36,3.24,4.67,0.01,416.869,141,805,10,1985,56,20,80,21.0
4313,5,2018-05-08,0,68,1,3,57270,100.0,2.31,2.67,3.18,0.14,7816.28,124,541,12,2386,38,26,45,10.0
8888,23,2018-05-08,0,72,1,3,50578,119.0,2.21,2.89,4.26,0.09,647.1419999999999,141,-1,-1,2107,-1,-1,-1,-3.0
6256,5,2018-05-08,0,90,1,2,50805,93.0,3.34,2.97,4.54,0.03,1644.372,187,687,8,2116,46,26,86,24.0
11322,8,2018-05-08,0,70,1,1,41152,90.0,3.86,3.13,4.67,0.02,7227.701,283,531,12,1714,37,54,44,7.0
8669,23,2018-05-08,0,153,1,3,42164,103.0,4.34,2.92,4.51,0.01,18450.145,189,691,11,1756,48,30,63,-10.0
6320,22,2018-05-08,0,64,1,7,54581,102.0,3.45,3.17,4.33,0.08,29648.322,125,-1,-1,2274,-1,-1,-1,26.0
8106,22,2018-05-08,0,134,1,4,50976,93.0,2.93,3.37,4.37,0.05,7294.573,161,745,10,1419,56,22,74,31.0
8731,23,2018-05-08,0,220,1,2,40985,112.0,3.77,3.06,4.54,0.02,48.865,123,-1,-1,1707,-1,-1,-1,-16.0
8363,22,2018-05-09,0,62,1,4,60038,100.0,3.22,3.02,4.5,0.05,2630.268,205,565,7,2501,39,42,81,35.0
9454,5,2018-05-09,0,103,1,2,47728,93.0,3.57,3.01,4.7,0.0,2760.577,222,615,11,1988,43,36,56,12.0
6215,5,2018-05-09,0,67,1,2,61622,97.0,2.91,2.87,4.24,0.14,2162.718,239,586,9,2567,41,44,65,17.0
11121,8,2018-05-09,0,78,1,1,36816,89.0,3.41,3.21,4.44,0.06,1291.219,254,396,10,1534,28,66,40,13.0
6296,22,2018-05-09,0,116,1,2,43993,90.0,3.33,3.21,4.76,0.0,765.596,128,775,13,1833,54,22,60,18.0
4000,22,2018-05-09,0,93,1,2,45466,92.0,4.12,3.07,4.67,0.0,477.529,108,967,12,1894,67,12,81,2.0
8655,23,2018-05-09,0,151,1,3,41778,94.0,3.82,3.46,4.39,0.08,6561.451,150,535,12,1740,39,32,45,11.0
6243,22,2018-05-09,0,61,1,2,46214,97.0,3.18,2.8,4.6,0.01,1706.0810000000001,130,676,13,1925,47,24,52,3.0
6320,22,2018-05-09,0,65,1,7,50370,103.0,3.34,3.1,4.32,0.07,8570.38,262,742,7,2098,52,25,106,157.0
6248,5,2018-05-09,0,63,1,2,51719,97.0,3.09,2.77,4.63,0.02,82.794,217,520,11,2154,36,41,47,36.0
8479,12,2018-05-09,0,123,1,3,48461,94.0,3.76,2.87,4.6,0.03,21978.599,165,847,11,2019,59,22,77,9.0
7714,22,2018-05-09,0,222,1,4,45925,99.0,3.79,3.2,4.58,0.02,297851.627,91,1079,14,1913,75,12,77,-3.0
11087,8,2018-05-09,0,111,1,1,42014,97.0,3.15,3.03,4.45,0.01,370.68,213,538,14,1165,37,42,38,3.0
7667,22,2018-05-09,0,148,1,5,54261,115.0,2.63,2.78,4.43,0.06,1524.0529999999999,134,787,26,2260,55,21,30,-7.0
9599,10,2018-05-09,0,95,1,2,43503,101.0,3.48,2.85,4.47,0.03,872.971,161,787,12,1812,55,21,66,-23.0
11002,8,2018-05-09,0,89,1,1,43064,85.0,3.58,3.31,4.63,0.04,13031.66,202,604,13,1794,40,31,46,13.0
7255,23,2018-05-09,0,153,1,5,57652,98.0,3.33,2.8,4.36,0.03,4466.835999999999,119,754,9,2402,55,16,84,8.0
9627,5,2018-05-09,0,65,1,2,44176,87.0,4.19,3.01,4.77,0.02,952.796,153,-1,-1,1840,-1,-1,-1,0.0
9661,5,2018-05-09,0,86,1,2,34537,105.0,3.68,3.33,4.34,0.1,303.389,210,-1,-1,1439,-1,-1,-1,35.0
11119,6,2018-05-09,0,112,1,1,40165,92.0,3.62,3.0,4.64,0.0,4111.495,133,889,16,1673,62,17,56,-13.0
8669,23,2018-05-09,0,154,1,3,40664,101.0,4.23,2.92,4.59,0.03,21478.292999999998,185,664,10,1694,48,28,66,6.0
7952,12,2018-05-10,0,79,1,2,24021,101.0,4.37,3.43,4.49,0.08,413999.31799999997,241,615,12,1000,43,46,51,17.0
9414,5,2018-05-10,0,117,1,2,54921,110.0,2.74,2.73,4.32,0.05,29174.28,173,-1,-1,2288,-1,-1,-1,8.0
7255,23,2018-05-10,0,154,1,5,54688,100.0,3.16,2.77,4.41,0.03,27289.769,119,946,11,2278,63,13,86,13.0
6320,22,2018-05-10,0,66,1,7,43400,103.0,3.53,3.11,4.38,0.05,231739.342,487,787,8,1808,55,27,98,351.0
835,23,2018-05-10,0,225,1,3,42523,98.0,3.92,2.95,4.48,0.02,18879.914,120,860,13,1771,60,13,66,-4.0
11322,8,2018-05-10,0,72,1,1,38922,91.0,3.31,2.82,4.76,0.0,43551.181,215,577,15,1621,40,44,38,14.0
6215,5,2018-05-10,0,68,1,2,55748,95.0,2.76,2.86,4.15,0.07,72610.605,217,595,8,2322,41,39,74,12.0
8825,5,2018-05-10,0,68,1,3,53427,93.0,3.84,3.02,4.69,0.02,636.795,183,703,16,2226,51,28,44,8.0
8479,12,2018-05-10,0,124,1,3,48213,96.0,3.86,2.8,4.68,0.02,1967.886,335,568,11,2008,39,57,52,145.0
9494,5,2018-05-10,0,97,1,2,39749,111.0,3.86,2.71,4.58,0.04,1633.0510000000002,526,418,5,1656,30,96,84,237.0
9562,23,2018-05-10,0,73,1,2,41137,94.0,3.14,3.07,4.63,0.0,59.703,241,724,10,1714,50,32,72,16.0
8591,22,2018-05-10,0,70,1,3,45407,101.0,2.95,3.08,4.5,0.03,89536.505,143,994,13,1891,64,15,76,2.0
8781,22,2018-05-10,0,140,1,3,32210,116.0,4.03,3.63,4.09,0.06,40457.577000000005,126,505,15,930,35,31,34,-13.0
8106,22,2018-05-10,0,136,1,4,53738,92.0,2.91,3.32,4.37,0.01,2243.881,148,961,13,1572,64,17,74,25.0
7667,22,2018-05-10,0,149,1,5,58722,118.0,2.47,2.79,4.21,0.07,175.388,152,814,18,2446,57,20,45,6.0
6332,23,2018-05-10,0,60,1,2,49747,103.0,2.91,2.89,4.42,0.03,207014.12699999998,122,-1,-1,2072,-1,-1,-1,-18.0
8655,23,2018-05-10,0,152,1,3,40051,91.0,3.77,3.39,4.41,0.06,3981.07,163,682,13,1668,45,25,52,7.0
8888,23,2018-05-10,0,74,1,3,54599,106.0,2.38,2.73,4.24,0.04,27352.674,157,-1,-1,2274,-1,-1,-1,2.0
7714,22,2018-05-10,0,223,1,4,45587,98.0,4.02,3.18,4.64,0.05,380.189,136,-1,-1,1899,-1,-1,-1,46.0
98,23,2018-05-10,0,124,1,2,34036,104.0,3.23,3.0,4.4,0.04,587.489,156,874,17,1418,60,19,51,-13.0
9661,5,2018-05-10,0,87,1,2,32629,96.0,3.85,3.4,4.47,0.06,7079.456,205,-1,-1,1359,-1,-1,-1,27.0
10782,23,2018-05-10,0,60,1,2,33678,90.0,2.74,2.97,4.48,0.0,0.021,208,708,15,1403,49,29,47,20.0
8007,12,2018-05-10,0,110,1,4,44272,98.0,4.02,2.85,4.62,0.03,1690.441,168,469,7,1844,33,37,67,27.0
7714,22,2018-05-11,0,224,1,4,39741,100.0,3.77,3.21,4.62,0.03,2673.006,110,-1,-1,1655,-1,-1,-1,16.0
11176,8,2018-05-11,0,157,1,1,32599,84.0,3.41,3.11,4.74,0.0,1442.115,208,703,9,1358,49,34,78,-12.0
